text,label
차암...한국 가지가지 하고 자빠졌다!!,1
 김머중 부관참시나 해라,1
"PD사람 엄청 좋은거같으다, 뮤비촬영때도그렇고 방송잘되는데는 이유가있다만은 오늘도 넘 감동이네",0
 밀렵꾼들 머가리에 구멍내버려라,1
  너무너무 축하해요.,0
그래서 난 갓신양을 찬양하지 많은 작품을 하진 않지만 항상 그 배역을 완벽하게 표현해내는 연기의신 ...,0
정말 입학처장 이런넘부터 비리입학연루된쓰레기들 전부 파면 구속해라,1
 니가 실력으로 연대에 들어가??,1
에어컨이나 보일러틀면서 전기요금 가스요금에 가슴졸이고 돈없어서 일하기 싫어도 매일 출근하는 일상이지만 적어도 우린 팬티바람으로 집에서 돌아다녀도 아무도 뭐라안해,1
언플TF 열일하네 ㅋㅋㅋㅋㅋ,1
"박크네재산도추적해야합니다,",1
저렇게 다이어트하고 이쁘면 뭐함 역사도 모르는데,1
출근도 안 하는 대통령,1
강성훈 이재진 잘생겨따!!!!!!!!!!!,0
뭐했다고 100억 넘게 썼징??,1
신이 대한민국으을 버리지 않으셨군...,0
세계화 자체가 실패한 정책이지 결국 소수유대인들만 부를 독식하고있지,1
내용보다도 기사의 가독성이 너무떨어지네...,1
 구역질난다.,1
 독립 운동가 분들께 진심 감사드린다,0
혼자라도 먹고살아야지! 그래도 넌 가수가 아니다! 알지...!,1
옘병들한다 ㅋㅋ 니들이 더발암,1
 아직도 1위영상을 보면 눈물한바가지는 흘려요ㅠㅜ,0
임기끝났으면 꺼져라,1
박그네 왜 뽑았어요?,1
지구온난화가 해결이 핵심매년 더워지는 여름..,1
댓글들 너무 감사드려요,0
지미 키멜 니가 인종차별 운운할껀 아닌거 같은데...,1
 바쁜 스케쥴에 시달려도우리 팬들이 있다는거 잊지 마셔요!!,0
깜빡이 안 켜면 범칙금 좀 세게 물려라,1
드시는 모습이 어찌나 복스러우신지~~ㅎㅎ,0
댓글다는 일당받는 일베들 다같이 구속되면 좋겠다,1
천불이 납니다,1
중국인들은 도깨비 볼 자격이 없다!!!,1
솔까 니들이 더하지.,1
탄핵에 문제되는 당은 해체될 각오 해라,1
할말이없다.개 똘들....,1
근혜야 국민연금이 니꺼냐,1
먹는것도 잘먹고 몸매도 좋고 매력짱^^,0
캬~~~농부님들 케간지!!!!!♡,0
통신사에서 얼마나 쳐받으면 저런 소리를 ..,1
순실이넌 무기징역,1
집에서만 데이트하면 뭐하지 티비보나?,1
이러다 다다음 대통령 정청래각이다,1
기사를 깔끔하게 요점정리를 잘해서 쓰셨네요~ㅎㅎ,0
참 지저분한 역사 만들지말고 이번엔 깔끔하게 처리해줘서 박근혜 새누리당 일당 다 감옥 가서 죄값 치루게 했으면 ...,1
부작용일어나서디ㅈ ㅕ,1
한국 아줌마들 대부분 4년 17~18억보다는 2년 42억에 일본 생활해 보자고 남편을 조를 듯.....,1
티저보고 괜찮네 했는데 진짜만드네,0
새누리공산당에게 필요한 것은 혁명과업을 선전할 도구뿐...,1
저렇게 다 모르면저것이 진실이다이 씨빠란 넘들아에효 OOO,1
너희들 기분 더러워라고하는거야...,1
이런게 우리가 배워야할 가장 아름다운 참교육입니다,0
이루가 욕 그렇게 먹으면서 자기곡 쓴 이유가 있네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
진실을 말하려는 증인의 입은 막고 변명에 급급이게 이 나라를 말아 먹은 매국노들의 모습이지이름도 하필이면..퉤퉤,1
여자 평균 161에 57이면 너무 돼지 아니냐,1
기자 지능이 미생물 수준이라서 외계인하고 외계 생물하고 많이 헛갈린 듯,1
규제할껀 규제해라!!!,1
응 고마워 하고 그냥 받으면 되는데 수상 거부는 연예인 쿨병이 지나친 거 아냐?,1
역사적으로~침략 약탈 날강도 왜놈들 !,1
진실은 하나인데 수많은 거짓을 만드니 증언들이 일치할수가 있냐,1
우리꺼야 내놔 도둑놈들아,1
그만 떠들고 짐싸서 집에가라...능력도 없는게 입만 살았어~~~,1
 3년동안 사귀면서 친구들도 못만나고 눈치보고 하는게 너무 힘들데요...,1
여자도 자기가 능력있으면 무조건 잘생기고 어린남자 만나지,1
예송논쟁으로 피터지게 싸운 선비들의 후손답다. 대체 이게 무슨 의미가 있는 짓들이냐?,1
항상감사하고 고맙습니다,0
자기 자식이 세월호에 있어도 거짓말할놈,1
응 국민 세금은 순실이 순득이 죄다주고 문 고칠 돈도 없었겠지,1
보는 사람 입장에서도 얼마나 신나는지 몰라요.,0
이제 그만 내려와라. 지긋지긋하다 진짜,1
세상이 왜이리 삭막해 지는지.....,1
이러한 소소한 배려와 나눔이 삶의 큰 감동이네..,0
재주는 말이 부리고 상은 정유라가 타고 그 말은 삼성이 아주고 그 삼성 3대세습에 국민연금이 뜯기고,1
남자들 보고 뭐라 하는데 몸파는 김치년들 니들이 더 더러워 이냔들아.,1
축하드려요~~!,0
국감때되니 언론이 알아서 회피해주는구나.,1
왜하필 이정희인가...,1
당연한 1위!!!,0
언플하지마라 개이버야,1
설현을 까는건 당연한 거임,1
음식을 너무 쉽게 만드는 바ㅏㅇ법을  기르쳐 주셔서  감사 드립니다.,0
넓은미국도 기상 잘맞추던데 이좃만한땅덩어리에 그걸 못맞추냐??,1
미국 대통령이 하는 짓은 완전 동네 양아치 수준이니...,1
김성근 감독님은 코치 없어도 본인이 다 할수 있으신데 뭐가 문제죠?,1
거참 미세먼지 ㅈ같구만!?,1
너는 대통령이 아니라 악마다.,1
은지원이 말하는 좀비게임 대체 뭐길래 ㅋㅋㅋㅋㅋ핵궁금,0
일본 진심 침몰했으면 좋겠다.,1
케미왕. 별명하나 더 추가 보거미♡,0
 추운 날.. 뭉클합니다. ^^,0
망할 끝까지 거짓 단두대가 딱,1
희망을 주셔서 감사합니다,0
박보검벌써보고싶네 ~~~~,0
 포지션고 똑같고 ㅋㅋㅋ,0
쓸데없이 기대하면 자식 망친다 미련한 부모들아,1
이게 다 사드때문인데 아직도 논점을 흐리는 수구친일매국꼴통들이 있네,1
네이버는 언론조작을 당장 중단하라,1
가물치가 미국정착에 성공하셨습니다,0
어휴 똥꼬충들ㅉㅉ 에이즈비용지원하지마라 세금아깝다ㅉ,1
유재석 오라버니 16일 밤 해피투게더 보는 시간에지난 주 게스트도 나오시고 두번째 게스트 나오시는 것도 봤어요,0
유재석은 위대했다,0
잘생긴 얼굴에 좋은 성격에 훌륭한 연기력까지 ㅜㅜ,0
 진짜 개한민국이구만 !!!,1
이게 다 박그네 때문이다,1
 쉽고 따라하면 맛이 보장되는 요리 계속가르쳐주세요.,0
청문회하면서 오랫만에 사람다운사람보니 반갑네,0
연예인들 티브나와서 개인사운운하며 징징하는거 사청자들은 피곤해함..,1
귀태닭년아!!!~ 증세는없다고 개~헛소리 나불거리는 널욕하지 안을수없다!!!~,1
사드와 위안부는 백지화 하자...,1
일본하고 멀협정한거냐 미친정부,1
네. 다음 솜방망이 처벌. 뻔하지. 제길,1
최순실 모녀 남자 보는 눈도 진짜 없는데 거기다 나랏일을 맡겼다니.,1
이 언니가 와락~~,0
동구청 삽으로 퍼다 버려라,1
"  그리고,,,,,  보는사람의 마음도 행복하게 해주셔서 정말 감사합니다!",0
 아니면 간접적이라도 그만쳐보라고 하는법없나요??0,1
키디 맥시프로로 제주도 여행 계획중입니다,0
 누구를 죽이려고 흉기를 고속도로로 보내냐,1
정삼흠투수코치최고!!!!!!!!!!!!!,0
아 진짜 너무 멋지고 존경스러운 분,0
 지금쯤 오라버니들과 생일파티도 하고 맛잇는거도 먹엇겟지요!!,0
 성진이 이넘아 너는 뭐하냐...,1
 이렇게 만날수 있어서 너무 감사해요,0
잘됐네~~~중졸 축하해,0
재석오빠.오빠...........!,0
난 이미 옴래기 이후로 삼성 스마트폰을 신뢰해본 적은 단한번도 없음.,1
 그의 생각에 멋짐 한표,0
정신병자 쿠루에서 뭔들 방송에 나오는 자체가 뭔 빽이냐 ~,1
이미 국민영웅이십니다.,0
 그래서 사이즈도 더 팍팍 줄긴했겟지만~암튼 부럽.... ㅠㅠ 살을 뺀 의지도.....,0
돈받고 위증하네 저 미용사년,1
한국에는 자기부대원들한데 소총난사하고 수류탄 던지는영웅들이 많습니다 ㅋ,1
대통령을 했다는 작자가 국가기관인 검찰이 맞다는걸 부정하는 개꼬라지,1
이새끼 말바꾸는거봐라,1
이제 올스타출신들이 오네 대단하다 진짜ㅎ,0
잘했다!!!!!!!!!!!!,0
 좋은 음악을 만들어 주셔서 감사합니다.,0
언젠가는 사람에게도 화가 미칠것 같아요,1
니들이 퇴물이라고 해봤자 지금 구글플레이 터져서 다운안되고있다ㅋㅋㅋㅋㅋㅋㅋ,1
넘 축하하고 태어나 줘서 고맙고 ㅎㅎ,0
저렇게 일하면서 그돈으로 밥사먹고 옷사입고 술사먹겠지 ............,1
 대리비가 몇십억하냐,1
남의인생에 오지랖은 참,1
조언감사합니다,0
음주운전은 살인예비자나 마찬가지이다...,1
선거전에만 일하는 국회의원 ㅉㅉㅉ,1
연기력 매력 최고 앞으로 승승장구 하시길...,0
 용의자 인권은 니가 탄압하던 민주투사들이 이뤄냈다.,0
진짜머같네,1
복제의 탄생은 수컷이 쓸모없는 미래를 열었다.,1
폄하는 아니지만 피겨 인프라가 얼마나 된다고 다른종목 선수들 까대면서 높혀주냐,1
 철도 민영화 꼼수부리는겁니다.,1
마 우리가 호구로보이나 호구맞다아이가,1
 정말 오랜만에 석팬레터를 쓰네요!!,0
조윤희 머리스타일 바꾸니까 넘 예뻐,0
역시 성룡이야 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
축하 한다 ~~^^,0
형돈오빠 웃겨요,0
 형님은 좋은 동료이자 친구들과 아름다운 신부 모두를 얻으셨네요.,0
감사합니다!!!,0
" 국대에선 빠른 패스,연계 보기 힘듦.",1
오지말고 거기서 살거라 오다가 공항에서 짖밟힌다,1
jtbc가 최고네요. 수고 많으십니다.,0
이제 알겠네요. 감사합니다.,0
그네니까 이해 할께 우라질 ㅈ 년,1
최고의 배우! 갓정석!,0
나라를 엉망으로 해놓고 잘못업다는 너희들은 극형으로 다스려야 한다,1
생일 축하해요,0
사기 당하는 이느낌....,1
" 저 멍청한 무능하며 파렴치의 극치를 보여주는 박근혜가 국회가서 뭐 "" 구국의 개헌"" ㅋㅋㅋ",1
중2병 걸린 듯 하지말라는 짓은 죄다 하고 다님~,1
나같으면 죽였을듯.,1
 왜놈들을 점령하고 식민지를 못시키면또 우리가 처참하게당한다,1
리스펙 그랜트! 리스펙 요!,0
아니 국군통수권이 지금 박근혜 손에 들어오면 그 총이 어디로 향할지 불분명한데 와나...,1
짱깨폰은 안산다!!!!,1
생일 맞으신거 정말 진심으로 추카드려요.,0
재밌겠다ㅋㅋ,0
그래도 남아줘서 고마워요 현종선수,0
나의 황제는 나달이다.,0
영혼이 없는 여자의 환상을 우리는 들어야 하나요.,1
아니 자기들이 안받겠다는데 할 말 없지...,1
노망난 노인네시키 사형시켜라,1
아프간은 99%가 이슬람인데...참 뻔하네..,1
그 년을 족쳐야 한다.,1
이런게 서울에 있었다니 영등포 고철상도 많은데 거기 줘라,1
자백말고 특검에서 뭘 강요해야함?,1
그네집 개들이 주인님위해 쑈했나?,1
스트레스 받는것도 덜할거고.,0
류준열 인터뷰 너무 좋다ㅠㅠ,0
누나 나랑 사귀자ㅋㅋㅋ,0
제가 안쓰러워 보였는지친구녀석이?탈모치료 병원하나 소개시켜 주더라구요,0
환자한테설명할때어려운의학용어 사용하지말고쉽게설명하라고분명히배울텐데ㅎㅎ,1
수돗물에서 피가나온다 태워라!,1
언니는 백야행때도 정말 아름다웠다고 생각함,0
미련한 한민족.,1
음식을 이렇게 쉽게 전수해 주시니 정말 감사합니다.,0
피해망상 장난아니구요,1
막장으로 가네ㅋ,1
블로그 맛집이라고 갔더니 망했더군...,1
"중국 어선한테는 찍소리도 못하는데, 국민은 음식도 마음껏 못먹게 하네?",1
진짜 애국보수 ㄹ혜 대통령님이 동남아.조선족 수입해오는데 깊은 뜻이 있다///토종반도인들은 사기.오만.불신적이라 멸종되어야 한다,1
박근혜한테 호통좀 쳐줘요!!!,1
호구들나셨네 호구들 ㅋ하하하,1
이것도 저번 중국 지상버스처럼 개구라 사기 아님?,1
요리라고까지 말할수는 없지만음식 만드는것에 자신감을갖게해준 백선생님 최고감사합니다,0
 화가 막 나네~,1
진짜 답답하고 화난다,1
시/할년이 어디서 개처럼 질질끌고와라 특검,1
우리나라 못지않게 얘네도 유치하네 ㅋㅋ,1
방위비 부담금 올리면 사드 철회로 맞불 놓아야,1
박정희대통령 만세,0
어머님감사합니다♡,0
그냥 예보하지마라. 뭣이중헌디?,1
오승환은 메이저리그 씹어먹는 ing,0
이시영이 얼마나인기가 많은데 난쟁이랑 만나겠어욬ㅋㅋㄱ,1
백주부님딸바보 되시겠네요,0
스가 그자식은 할일이 되게없나보네 우리나라 사람이 우리나라 땅에 가는데 왜 시비여!,1
맹구도 리그 수준에 맞게 뛰었슴제자리를찾아 기쁨니다,0
권력을 등에 업고 사법부 전체를 농락한 인간. 이런 인간을 구속 못 시킨다면 대한민국 검찰의 존재 이유가 없다.,1
"항상 노력하는 모습, 발전하는 모습 고맙습니다.",0
지 자식도 때려죽이고 굶겨죽이고 목아지를 자르고 인간들이 아닌것들이 보고 배우기를,1
오마이라 믿고 거른다. 메갈사태이후로 안봄,1
혹시나 헌법재판관을 살해할지도 모른다는 생각이 스치네요. 여섯이면,1
날씨관심없고 기상캐스터 보러 온당 데헿,0
나라망칠 노친네들은 쓰레기통에 쳐박아야한다,1
국민을 위해 헌신하는 많은 분들에게 진심어린 감사와 존경을 표합니다.,0
탄핵을 북한 독재자 김정일과 촛불 시위대들이 제일 기뻐하네요,1
우리 아들학교 부모님이 논문제목 정해주고 논문쓰고 통계도 돌려줘서 금상받더군요,1
ㄱ ㅐ 풀뜯어 먹는 소리 할려고 그자리 앉아서 국민이 낸 세금으로 쳐 먹고 사냐,1
담부턴 마취총 쓰세요..,1
방송에서 본 모습이 넘 좋아보여요.,0
진짜 재밌게 보면서 그나마 웃을 수 있고마음이 편해져요,0
고등어 구어 처먹는 것도 환경세 붙이자..!,1
가르쳐 주시는 요리 잘 따라하며 재미있게 배울게요^^,0
정유라도 강제소환해야 순실이가 고분고분할듯 소환해라,1
김경문 믿음의 야구는 개뿔,1
" 정말 감격 ,~ 감격 또 또 !!!!!!~~~~~~~~~~",0
 많이 힘드셨을텐데 꾹 참으시고이렇게 즐거운 하루를 보내게해주셔서 정말 감사 또 감사드립니다!!(아!,0
진짜재밋더라 ㅋㅋㅋㅋㅋㅋ내취향,0
"개누리신보라의원인가 착각 ,그년은 디게 못생겼는데 ,,,",1
피겨를 그렇게 잘하시는데도..,0
잘 시청하고 있습니다.,0
"박그네 정권은 구역질나는 정권이다. 그 밑에 일했던 인간들, 아직도 일하고 있는 부역자들도 그 책임을 물어야할 똥덩어리들이다!!",1
백종원 선생님의 레시피를 한군데 보기 쉽게 모아둔 이 카페가 참 마음에 들어요!!!!,0
신인개발을 게을리한 죄가 가장크다,1
무식하면 자식사랑도 무식하구나. .,1
먹는것도아니고 4+1 라면사서 업체실수로 스프하나빠져서 리콜한다는데 4개만 반품하면되냐?,1
방통위 ? 똥통위~~ 국민들을 위한다고.. .국민들을 개.돼지 취급하네... c8,1
재인증받고 다시 팔면 되겠네. ㅋㅋ,0
유승준이 이럴수록 점점더 비호감. . . .,1
 해먹어보니 맛은 짱이구요~,0
이게다 허리케인박 때문이다,1
역대 대통령 중 최고 나쁜 ×,1
노래해줘서 고마워♡,0
항상 열심히 하는 모습 보기 좋아요,0
태극기 집회 웃기시네~~ 다 끝났어 이것들아막판까지 쑈하네,1
